file	A	B	A_ms	B_ms	first
QF_NRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0056.smt2	sat	sat	110	111	B
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0382.smt2	sat	sat	110	110	A
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0521.smt2	sat	sat	111	111	B
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0364.smt2	unknown	unknown	9817	9816	A
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0510.smt2	unknown	unknown	11420	11519	B
QF_NRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0089.smt2	sat	sat	111	110	A
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0172.smt2	unknown	unknown	24130	24030	B
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0354.smt2	sat	sat	211	111	A
QF_NRA/meti-tarski/exp/problem/10/3/exp-problem-10-3-chunk-0141.smt2	unknown	unknown	24128	24131	B
QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0301.smt2	unsat	unsat	110	111	A
QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0411.smt2	unsat	unsat	111	111	B
QF_NRA/meti-tarski/polypaver/sqrt43-int/3vars/polypaver-sqrt43-int-3vars-chunk-0067.smt2	sat	sat	110	111	A
QF_NRA/meti-tarski/sin/344/3/sin-344-3-weak-chunk-0047.smt2	unknown	unknown	2412	2412	B
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0191.smt2	unsat	unsat	111	111	A
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0276.smt2	sat	sat	110	111	B
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0436.smt2	unknown	unknown	1411	1412	A
QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0159.smt2	unknown	unknown	611	610	B
QF_NRA/meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0028.smt2	unsat	unsat	111	110	A
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0129.smt2	unknown	unknown	111	111	B
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0503.smt2	unknown	unknown	111	109	A
QF_NRA/meti-tarski/sqrt/problem/13/sqrt-problem-13-chunk-0024.smt2	unknown	unknown	12518	12519	B
