file	order	off_verdict	off_ms	off_exit	off_route	on_verdict	on_ms	on_exit	on_route
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/simple-scaled250.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	on-off	unknown	25136	ok	none|fd:parse|clean	unknown	25336	ok	none|fd:parse|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/yPositive-SIscaled75.bpl_Iteration1_Loop_7-phaseTemplate.smt2	off-on	NONE	10594	rc134	NONE|NONE|clean	NONE	10594	rc134	NONE|NONE|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/TM/p5-driverlogNumeric_s9.smt2	on-off	unsat	209	ok	nra|nra|clean	unsat	211	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/clock_synchro/clocksynchro_2clocks.main_invar.base.smt2	off-on	unsat	2712	ok	nra|nra|clean	unsat	2713	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/clock_synchro/clocksynchro_6clocks.main_invar.base.smt2	on-off	unsat	3416	ok	nra|nra|clean	unsat	3413	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/keymaera/bouncing-ball-inv-node1886.smt2	off-on	unsat	111	ok	dl-online|dl-online|clean	unsat	113	ok	dl-online|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/keymaera/water_tank-node23593.smt2	on-off	unsat	109	ok	nra|dl-online|clean	unsat	110	ok	nra|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/latendresse/ecoliMILPglycerolYices3-50000.smt2	off-on	sat	13324	ok	nra|nra|clean	sat	14928	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/CMOS/CMOS-opamp-chunk-0016.smt2	on-off	sat	109	ok	nra|nra|clean	sat	111	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0142.smt2	off-on	sat	111	ok	dl-online|fd:parse|clean	sat	113	ok	dl-online|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0028.smt2	on-off	sat	109	ok	qf-bv|fd:parse|clean	sat	111	ok	qf-bv|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/1/VC2/L/Chua-1-VC2-L-chunk-0008.smt2	off-on	sat	111	ok	dl-online|dl-online|clean	sat	112	ok	dl-online|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/1/VC2/U/Chua-1-VC2-U-chunk-0128.smt2	on-off	sat	111	ok	qf-bv|fd:parse|clean	sat	110	ok	qf-bv|fd:parse|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0048.smt2	off-on	sat	110	ok	dl-online|dl-online|clean	sat	109	ok	dl-online|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0014.smt2	on-off	sat	111	ok	nra|nra|clean	sat	110	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0054.smt2	off-on	sat	110	ok	nra|nra|clean	sat	111	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0127.smt2	on-off	sat	110	ok	nra|nra|clean	sat	113	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0019.smt2	off-on	sat	108	ok	qf-bv|dl-online|clean	sat	110	ok	qf-bv|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0040.smt2	on-off	unsat	110	ok	nra|nra|clean	unsat	113	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0074.smt2	off-on	unsat	109	ok	nra|nra|clean	unsat	112	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0065.smt2	on-off	sat	109	ok	nra|dl-online|clean	sat	109	ok	nra|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0019.smt2	off-on	unsat	109	ok	nra|nra|clean	unsat	111	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0041.smt2	on-off	sat	109	ok	nra|dl-online|clean	sat	111	ok	nra|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0060.smt2	off-on	sat	111	ok	qf-bv|fd:parse|clean	sat	112	ok	qf-bv|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0144.smt2	on-off	sat	109	ok	nra|dl-online|clean	sat	110	ok	nra|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0004.smt2	off-on	sat	111	ok	qf-bv|fd:parse|clean	sat	111	ok	qf-bv|dl-online|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0037.smt2	on-off	sat	110	ok	nra|nra|clean	sat	110	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0007.smt2	off-on	sat	110	ok	nra|nra|clean	sat	109	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0026.smt2	on-off	sat	111	ok	nra|nra|clean	sat	110	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0046.smt2	off-on	sat	110	ok	nra|nra|clean	sat	111	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0065.smt2	on-off	sat	112	ok	nra|nra|clean	sat	110	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0006.smt2	off-on	sat	110	ok	nra|nra|clean	sat	110	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0028.smt2	on-off	sat	111	ok	nra|nra|clean	sat	110	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0048.smt2	off-on	unsat	110	ok	nra|nra|clean	unsat	110	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0009.smt2	on-off	sat	111	ok	nra|nra|clean	sat	110	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0008.smt2	off-on	sat	111	ok	nra|nra|clean	sat	110	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0069.smt2	on-off	sat	110	ok	nra|nra|clean	sat	111	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0010.smt2	off-on	sat	110	ok	nra|nra|clean	sat	110	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/miplib/danoint-266.smt2	on-off	unknown	24134	ok	none|nra|clean	unknown	24140	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/miplib/opt1217--57.smt2	off-on	unknown	24236	ok	none|nra|clean	unknown	24241	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/miplib/pp08a-7349.smt2	on-off	unknown	24133	ok	none|nra|clean	unknown	24136	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/carpark/Carpark2-ausgabe-8.smt2	off-on	unknown	209	ok	nra|nra|clean	unknown	210	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/gasburner/gasburner-prop3-2.smt2	on-off	unsat	110	ok	nra|nra|clean	unsat	110	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/pursuit/pursuit-safety-16.smt2	off-on	unknown	24035	ok	none|nra|clean	unknown	24037	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/tgc/tgc_io-nosafe-4.smt2	on-off	unsat	109	ok	nra|nra|clean	unsat	211	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/tgc/tgc_io-safe-20.smt2	off-on	unknown	5815	ok	nra|nra|clean	unknown	5715	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/windowreal/windowreal-no_t_deadlock-17.smt2	on-off	unsat	207	ok	nra|nra|clean	unsat	211	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/windowreal/windowreal-safe2-1.smt2	off-on	unsat	109	ok	dl-online|milp|clean	unsat	109	ok	dl-online|milp|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-13.base.cvc.smt2	on-off	unknown	24135	ok	none|nra|clean	unknown	24037	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-17.base.cvc.smt2	off-on	unknown	24136	ok	none|nra|clean	unknown	24037	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-21.base.cvc.smt2	on-off	unknown	24037	ok	none|nra|clean	unknown	24038	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-25.base.cvc.smt2	off-on	unknown	24137	ok	none|nra|clean	unknown	24138	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-29.base.cvc.smt2	on-off	unknown	24136	ok	none|nra|clean	unknown	24137	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-33.base.cvc.smt2	off-on	unknown	24139	ok	none|nra|clean	unknown	24140	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-37.base.cvc.smt2	on-off	unknown	24136	ok	none|nra|clean	unknown	24139	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-5.base.cvc.smt2	off-on	unsat	12022	ok	nra|nra|clean	unsat	12022	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-9.base.cvc.smt2	on-off	unknown	24034	ok	none|nra|clean	unknown	24037	ok	none|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/spider_benchmarks/fs_not_sc_seen.base.smt2	off-on	unsat	1409	ok	nra|nra|clean	unsat	1313	ok	nra|nra|clean
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/spider_benchmarks/pd_init_op_accs.base.smt2	on-off	unsat	1312	ok	nra|nra|clean	unsat	1313	ok	nra|nra|clean
