file	A	B	A_ms	B_ms	first
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0260.smt2	unsat	unsat	110	110	A
QF_NRA/meti-tarski/Chua/1/VC1/U/Chua-1-VC1-U-chunk-0077.smt2	unknown	unknown	109	110	B
QF_NRA/meti-tarski/Chua/1/VC2/U/Chua-1-VC2-U-chunk-0040.smt2	unsat	unsat	110	110	A
QF_NRA/meti-tarski/Chua/2/IL/L/Chua-2-IL-L-chunk-0097.smt2	sat	sat	110	110	B
QF_NRA/meti-tarski/Chua/2/VC2/U/Chua-2-VC2-U-chunk-0034.smt2	sat	sat	110	110	A
QF_NRA/meti-tarski/asin/8/vars4/asin-8-vars4-chunk-0050.smt2	unknown	unknown	12420	12422	B
QF_NRA/meti-tarski/atan/problem/2/weak/atan-problem-2-weak-chunk-0080.smt2	unsat	unsat	309	210	A
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0137.smt2	sat	sat	110	110	B
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0481.smt2	sat	sat	110	110	A
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0608.smt2	sat	sat	110	110	B
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0389.smt2	sat	sat	110	110	A
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0703.smt2	unsat	unsat	110	110	B
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0086.smt2	unsat	unsat	710	610	A
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0269.smt2	unknown	unknown	24031	24034	B
QF_NRA/meti-tarski/exp/problem/10/3/exp-problem-10-3-chunk-0071.smt2	sat	sat	109	108	A
QF_NRA/meti-tarski/log/fun-ineq/log-fun-ineq-g-chunk-0032.smt2	sat	sat	109	108	B
QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0331.smt2	sat	sat	108	109	A
QF_NRA/meti-tarski/polypaver/sqrt43-int/3vars/polypaver-sqrt43-int-3vars-chunk-0030.smt2	sat	sat	109	109	B
QF_NRA/meti-tarski/sin/344/3/sin-344-3-chunk-0063.smt2	sat	sat	109	109	A
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0070.smt2	unsat	unsat	109	109	B
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0244.smt2	sat	sat	110	109	A
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0383.smt2	sat	sat	109	110	B
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0551.smt2	unknown	unknown	1711	1711	A
QF_NRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0154.smt2	unsat	unsat	110	109	B
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0079.smt2	sat	sat	110	109	A
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0412.smt2	unknown	unknown	1911	2012	B
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0708.smt2	unknown	unknown	7617	7817	A
QF_NRA/zankl/matrix-1-all-33.smt2	sat	sat	112	112	B
