file	verdict	rc	attempts	decided_by	bound_by	last	bound_ms	total_ms	open_after	open_ms	deepest	giveup
AUFLIA/20170829-Rodin/smt2213284030338512242.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	9467	14153	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt224183427884507976.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	4128	9451	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt2521923148204718509.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	8	24	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt2590037546001262926.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	1106	1157	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #100 has sort (Uninterpreted 5) that the pure-Rust BV backend cannot bit-blast
AUFLIA/20170829-Rodin/smt2631710311777808306.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	8410	11223	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #123 has sort (Uninterpreted 1) that the pure-Rust BV backend cannot bit-blast
AUFLIA/20170829-Rodin/smt2831037351241848442.smt2	unknown	0	19	none	q:uf-fmf-full	fd:bounded-completeness-unsat	1829	5614	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt292984752017177212.smt2	unknown	0	18	none	q:uf-fmf-probe	fd:bounded-completeness-unsat	12028	24059	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt296741703777562894.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	7053	8886	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt3191715466861790998.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	3728	4855	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #9582 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
AUFLIA/20170829-Rodin/smt3221526887094998956.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	2691	4289	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt3377599287556543854.smt2	unknown	0	19	none	q:uf-fmf-full	fd:bounded-completeness-unsat	12548	23753	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt3501099348439958203.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	8895	11477	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #3516 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
AUFLIA/20170829-Rodin/smt3555203145481618703.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	15960	20151	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #1636 has sort (Uninterpreted 1) that the pure-Rust BV backend cannot bit-blast
AUFLIA/20170829-Rodin/smt3652387269320799222.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	10739	18548	na	na	na	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
AUFLIA/20170829-Rodin/smt3705688776235030600.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	8807	12547	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt3787735105821395094.smt2	unknown	0	18	none	q:uf-fmf-probe	fd:bounded-completeness-unsat	12031	24086	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt3878551918658299427.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	8196	9645	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #30632 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
AUFLIA/20170829-Rodin/smt391595983448729660.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	14603	20441	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt3948512889217949189.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	3920	6125	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt4173896851214750436.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	2859	6317	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt4322886619350589974.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	11796	18783	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt4572271437139773503.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	103	137	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt4649194463800880072.smt2	unknown	0	19	none	q:forall-exists-witness	fd:bounded-completeness-unsat	0	1	na	na	na	give-up kind=Incomplete detail=instantiation is satisfiable; the universal may still be violated outside the instantiated terms
AUFLIA/20170829-Rodin/smt4762333614958780116.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	8685	15418	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt4894097258090423484.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	16368	20949	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt4969880730391362301.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	12541	19693	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt5014833612115123394.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	4069	7827	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt5069517085737059294.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	7011	12353	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt5142338501095623673.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	62	134	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt5272862280471725108.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	12742	14715	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #235 has sort (Uninterpreted 1) that the pure-Rust BV backend cannot bit-blast
AUFLIA/20170829-Rodin/smt5411750702888311295.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	6296	13283	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt5490683173861403665.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	8604	17805	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #13059 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
AUFLIA/20170829-Rodin/smt5659330507399205750.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	7283	10914	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt5804470410567372169.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	10628	14122	na	na	na	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
AUFLIA/20170829-Rodin/smt5847282541265624513.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	2180	5767	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt5891024652570785146.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	4715	9707	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt6047439953553617914.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	9144	18516	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #30 has sort (Uninterpreted 1) that the pure-Rust BV backend cannot bit-blast
AUFLIA/20170829-Rodin/smt6269233508100289974.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	4	13	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt6318014493105022431.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	8582	17703	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #643 has sort (Uninterpreted 5) that the pure-Rust BV backend cannot bit-blast
AUFLIA/20170829-Rodin/smt6383725389398926770.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	10674	15632	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt6438450863395295011.smt2	unknown	0	19	none	q:uf-fmf-full	fd:bounded-completeness-unsat	5572	15429	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt6490600079681831057.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	8749	10309	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #982 has sort (Uninterpreted 1) that the pure-Rust BV backend cannot bit-blast
AUFLIA/20170829-Rodin/smt6561225060016006493.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	1969	4091	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt6686346698589869511.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	17460	21589	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt6759390604070337018.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	10694	18504	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt6890534299883019152.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	2909	5768	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #78 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
AUFLIA/20170829-Rodin/smt6992888629436085533.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	1712	3253	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #407 has sort (Uninterpreted 5) that the pure-Rust BV backend cannot bit-blast
AUFLIA/20170829-Rodin/smt7029299371225839477.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	7603	16746	na	na	na	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
AUFLIA/20170829-Rodin/smt7176787311975501455.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	12000	14559	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #29 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
AUFLIA/20170829-Rodin/smt7243910821028522478.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	4510	6128	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #548 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
AUFLIA/20170829-Rodin/smt7416790815767001528.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	8791	15720	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #42 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
AUFLIA/20170829-Rodin/smt7465350866728807591.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	3697	6584	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #42119 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
AUFLIA/20170829-Rodin/smt7630523222404089153.smt2	unknown	0	19	none	q:uf-fmf-full	fd:bounded-completeness-unsat	207	578	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt7662938804457871411.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	5118	10721	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt7801044620652467564.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	1453	3686	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt8056816654454080504.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	10702	13137	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #120 has sort (Uninterpreted 5) that the pure-Rust BV backend cannot bit-blast
AUFLIA/20170829-Rodin/smt8148677656429052494.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	11917	20029	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt8383976709925281835.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	8677	17755	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #88 has sort (Uninterpreted 5) that the pure-Rust BV backend cannot bit-blast
AUFLIA/20170829-Rodin/smt8539609608321091028.smt2	unknown	0	18	none	q:uf-fmf-probe	fd:bounded-completeness-unsat	12069	24205	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt8582415719518462795.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	2	7	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #1 has sort (Uninterpreted 1) that the pure-Rust BV backend cannot bit-blast
AUFLIA/20170829-Rodin/smt8683826451416083880.smt2	unknown	0	19	none	q:mbqi-quick	fd:bounded-completeness-unsat	0	1	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt8726509904014076787.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	6319	10742	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt8849302628236017311.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	14983	20860	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt8923677823844298420.smt2	unknown	0	19	none	q:uf-fmf-full	fd:bounded-completeness-unsat	1679	5506	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt8961875129792388963.smt2	unknown	0	19	none	q:mbqi-quick	fd:bounded-completeness-unsat	201	537	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt9117787725777190694.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	19	41	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/20170829-Rodin/smt9176241112197112237.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	10152	14116	na	na	na	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
AUFLIA/20170829-Rodin/smt966044474995992364.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	4854	8714	na	na	na	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
AUFLIA/misc/set3.smt2	unknown	0	2	none	fd:parse	fd:parse	1	1	na	na	na	give-up kind=Error detail=parse error: unsupported: sort `_`
