file	arm	verdict	rc	wall_ms	attempts	decided_by	bound_by	bound_ms	total_ms	giveup	lever_refused
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_bridge.1.prop1_ab_reg_max.smt2	base	unsat	0	3921	5	ufbv-online-cdclt	dl-online	2946	3874	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_bridge.1.prop1_ab_reg_max.smt2	a4096	unsat	0	5319	5	ufbv-online-cdclt	dl-online	4231	5167	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_bridge.1.prop1_ab_reg_max.smt2	a4096n32768	unsat	0	5325	5	ufbv-online-cdclt	dl-online	4221	5178	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_brp.6.prop1_ab_cti_max.smt2	base	unknown	0	9024	18	ufbv-online-cdclt	dl-online	4722	8949	give-up kind=ResourceLimit detail=online UFBV has 1689 semantic atoms, exceeding the cap of 1024	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_brp.6.prop1_ab_cti_max.smt2	a4096	unknown	0	25043	8	ufbv-online-cdclt	ufbv-online-cdclt	4690	8480	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_brp.6.prop1_ab_cti_max.smt2	a4096n32768	unknown	0	25040	8	ufbv-online-cdclt	dl-online	4281	8278	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_brp.6.prop1_ab_cti_max.smt2	bothmid	unknown	0	25043	8	ufbv-online-cdclt	ufbv-online-cdclt	4121	7817	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_brp.6.prop1_ab_cti_max.smt2	bothmax	sat	0	24239	9	ufbv-online-cdclt	ufbv-online-cdclt	17537	24134	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cache_coherence_three_ab_cti_max.smt2	a4096n32768	sat	0	2415	8	ufbv-online-cdclt	ufbv-online-cdclt	1997	2301	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cache_coherence_three_ab_cti_max.smt2	bothmid	sat	0	2518	8	ufbv-online-cdclt	ufbv-online-cdclt	2171	2477	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cache_coherence_three_ab_cti_max.smt2	bothmax	sat	0	2318	8	ufbv-online-cdclt	ufbv-online-cdclt	1912	2222	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cache_coherence_three_ab_cti_max.smt2	base	sat	0	2415	8	ufbv-online-cdclt	ufbv-online-cdclt	2005	2300	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cache_coherence_three_ab_cti_max.smt2	a4096	sat	0	2314	8	ufbv-online-cdclt	ufbv-online-cdclt	1969	2277	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cambridge.3.prop2_ab_reg_max.smt2	bothmax	unsat	0	12426	5	ufbv-online-cdclt	ufbv-online-cdclt	9510	12353	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cambridge.3.prop2_ab_reg_max.smt2	base	unknown	0	3518	14	none	dl-online	3374	3447	give-up kind=ResourceLimit detail=online UFBV has 1207 semantic atoms, exceeding the cap of 1024	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cambridge.3.prop2_ab_reg_max.smt2	a4096	unsat	0	11425	5	ufbv-online-cdclt	ufbv-online-cdclt	8645	11379	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cambridge.3.prop2_ab_reg_max.smt2	a4096n32768	unsat	0	13831	5	ufbv-online-cdclt	ufbv-online-cdclt	10045	13752	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cambridge.3.prop2_ab_reg_max.smt2	bothmid	unsat	0	11226	5	ufbv-online-cdclt	ufbv-online-cdclt	8509	11170	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_collision.6.prop1_ab_reg_max.smt2	a4096	unknown	0	24243	14	none	ufbv-online-cdclt	20190	24077	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] online UFBV canonical CdclT search exhausted its budget	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_collision.6.prop1_ab_reg_max.smt2	a4096n32768	unsat	0	19230	5	ufbv-online-cdclt	ufbv-online-cdclt	16097	19126	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_collision.6.prop1_ab_reg_max.smt2	bothmid	unsat	0	13827	5	ufbv-online-cdclt	ufbv-online-cdclt	12829	13747	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_collision.6.prop1_ab_reg_max.smt2	bothmax	unknown	0	24141	14	none	ufbv-online-cdclt	22623	24066	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] online UFBV canonical CdclT search exhausted its budget	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_collision.6.prop1_ab_reg_max.smt2	base	unknown	0	4213	14	none	dl-online	3985	4080	give-up kind=ResourceLimit detail=online UFBV has 1466 semantic atoms, exceeding the cap of 1024	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_driving_phils.1.prop1_ab_reg_max.smt2	bothmid	sat	0	110	5	ufbv-online-cdclt	dl-online	9	16	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_driving_phils.1.prop1_ab_reg_max.smt2	bothmax	sat	0	113	5	ufbv-online-cdclt	dl-online	10	17	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_driving_phils.1.prop1_ab_reg_max.smt2	base	sat	0	112	5	ufbv-online-cdclt	dl-online	10	17	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_driving_phils.1.prop1_ab_reg_max.smt2	a4096	sat	0	110	5	ufbv-online-cdclt	dl-online	9	16	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_driving_phils.1.prop1_ab_reg_max.smt2	a4096n32768	sat	0	111	5	ufbv-online-cdclt	dl-online	9	16	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_elevator_planning.1.prop1_ab_reg_max.smt2	base	unsat	0	613	5	ufbv-online-cdclt	dl-online	525	556	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_elevator_planning.1.prop1_ab_reg_max.smt2	a4096	unsat	0	611	5	ufbv-online-cdclt	dl-online	520	550	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_elevator_planning.1.prop1_ab_reg_max.smt2	a4096n32768	unsat	0	612	5	ufbv-online-cdclt	dl-online	509	537	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_elevator_planning.1.prop1_ab_reg_max.smt2	bothmid	unsat	0	612	5	ufbv-online-cdclt	dl-online	515	545	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_elevator_planning.1.prop1_ab_reg_max.smt2	bothmax	unsat	0	713	5	ufbv-online-cdclt	dl-online	630	660	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_exit.2.prop1_ab_cti_max.smt2	a4096n32768	sat	0	15627	5	ufbv-online-cdclt	ufbv-online-cdclt	10569	15481	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_exit.2.prop1_ab_cti_max.smt2	bothmid	sat	0	12326	5	ufbv-online-cdclt	ufbv-online-cdclt	7866	12193	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_exit.2.prop1_ab_cti_max.smt2	bothmax	sat	0	4013	5	ufbv-online-cdclt	ufbv-online-cdclt	2710	3935	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_exit.2.prop1_ab_cti_max.smt2	base	unknown	0	1209	14	none	dl-online	1102	1141	give-up kind=ResourceLimit detail=online UFBV has 1602 semantic atoms, exceeding the cap of 1024	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_exit.2.prop1_ab_cti_max.smt2	a4096	sat	0	5312	5	ufbv-online-cdclt	ufbv-online-cdclt	3658	5263	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_extinction.4.prop1_ab_reg_max.smt2	bothmax	unknown	0	24236	14	none	ufbv-online-cdclt	22423	24100	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] online UFBV canonical CdclT search exhausted its budget	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_extinction.4.prop1_ab_reg_max.smt2	base	unknown	0	2113	14	none	dl-online	1881	1988	give-up kind=ResourceLimit detail=online UFBV has 3425 semantic atoms, exceeding the cap of 1024	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_extinction.4.prop1_ab_reg_max.smt2	a4096	unknown	0	24144	14	none	ufbv-online-cdclt	22355	24083	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] online UFBV canonical CdclT search exhausted its budget	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_extinction.4.prop1_ab_reg_max.smt2	a4096n32768	unknown	0	24258	14	none	ufbv-online-cdclt	22117	24154	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] online UFBV canonical CdclT search exhausted its budget	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_extinction.4.prop1_ab_reg_max.smt2	bothmid	unknown	0	24332	14	none	ufbv-online-cdclt	19935	24179	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] online UFBV canonical CdclT search exhausted its budget	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_fischer.2.prop1_ab_cti_max.smt2	a4096	sat	0	9919	9	ufbv-online-cdclt	ufbv-online-cdclt	8809	9837	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_fischer.2.prop1_ab_cti_max.smt2	a4096n32768	sat	0	11922	9	ufbv-online-cdclt	ufbv-online-cdclt	10546	11859	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_fischer.2.prop1_ab_cti_max.smt2	bothmid	sat	0	6615	9	ufbv-online-cdclt	ufbv-online-cdclt	5434	6571	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_fischer.2.prop1_ab_cti_max.smt2	bothmax	sat	0	5215	9	ufbv-online-cdclt	ufbv-online-cdclt	4696	5142	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_fischer.2.prop1_ab_cti_max.smt2	base	sat	0	5118	9	ufbv-online-cdclt	ufbv-online-cdclt	4578	5039	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_frogs.3.prop1_ab_reg_max.smt2	bothmid	unsat	0	13531	5	ufbv-online-cdclt	ufbv-online-cdclt	10999	13458	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_frogs.3.prop1_ab_reg_max.smt2	bothmax	unsat	0	18430	5	ufbv-online-cdclt	ufbv-online-cdclt	17391	18322	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_frogs.3.prop1_ab_reg_max.smt2	base	unknown	0	3815	14	none	dl-online	3553	3697	give-up kind=ResourceLimit detail=online UFBV has 1915 semantic atoms, exceeding the cap of 1024	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_frogs.3.prop1_ab_reg_max.smt2	a4096	unknown	0	24238	14	none	ufbv-online-cdclt	20471	24148	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] online UFBV canonical CdclT search exhausted its budget	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_frogs.3.prop1_ab_reg_max.smt2	a4096n32768	unknown	0	24234	14	none	ufbv-online-cdclt	20371	24155	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] online UFBV canonical CdclT search exhausted its budget	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_gear.2.prop2_ab_cti_max.smt2	base	unknown	0	3413	14	none	dl-online	3208	3309	give-up kind=ResourceLimit detail=online UFBV has 1583 semantic atoms, exceeding the cap of 1024	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_gear.2.prop2_ab_cti_max.smt2	a4096	unknown	0	25040	8	ufbv-online-cdclt	ufbv-online-cdclt	10485	14784	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_gear.2.prop2_ab_cti_max.smt2	a4096n32768	unknown	0	25043	8	ufbv-online-cdclt	ufbv-online-cdclt	6786	8279	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_gear.2.prop2_ab_cti_max.smt2	bothmid	unknown	0	25138	8	ufbv-online-cdclt	ufbv-online-cdclt	15151	20774	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_gear.2.prop2_ab_cti_max.smt2	bothmax	unknown	0	25141	8	ufbv-online-cdclt	ufbv-online-cdclt	14995	21076	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_h_TicTacToe_ab_cti_max.smt2	a4096n32768	unsat	0	110	4	qf-bv	dl-online	78	84	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_h_TicTacToe_ab_cti_max.smt2	bothmid	unsat	0	111	4	qf-bv	dl-online	77	85	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_h_TicTacToe_ab_cti_max.smt2	bothmax	unsat	0	111	4	qf-bv	dl-online	78	85	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_h_TicTacToe_ab_cti_max.smt2	base	unsat	0	109	4	qf-bv	dl-online	79	86	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_h_TicTacToe_ab_cti_max.smt2	a4096	unsat	0	211	4	qf-bv	dl-online	83	90	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_h_b07_ab_reg_max.smt2	bothmax	unsat	0	113	4	qf-bv	dl-online	1	2	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_h_b07_ab_reg_max.smt2	base	unsat	0	110	4	qf-bv	dl-online	1	2	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_h_b07_ab_reg_max.smt2	a4096	unsat	0	115	4	qf-bv	dl-online	1	1	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_h_b07_ab_reg_max.smt2	a4096n32768	unsat	0	110	4	qf-bv	dl-online	1	1	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_h_b07_ab_reg_max.smt2	bothmid	unsat	0	110	4	qf-bv	dl-online	1	1	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_iprotocol.2.prop1_ab_cti_max.smt2	a4096	sat	0	4817	5	ufbv-online-cdclt	dl-online	3252	4700	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_iprotocol.2.prop1_ab_cti_max.smt2	a4096n32768	sat	0	5319	5	ufbv-online-cdclt	dl-online	3670	5223	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_iprotocol.2.prop1_ab_cti_max.smt2	bothmid	sat	0	5319	5	ufbv-online-cdclt	dl-online	3659	5157	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_iprotocol.2.prop1_ab_cti_max.smt2	bothmax	sat	0	4817	5	ufbv-online-cdclt	dl-online	3276	4685	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_iprotocol.2.prop1_ab_cti_max.smt2	base	sat	0	5619	5	ufbv-online-cdclt	dl-online	4009	5516	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_krebs.1.prop1_ab_reg_max.smt2	bothmid	unsat	0	414	5	ufbv-online-cdclt	dl-online	318	345	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_krebs.1.prop1_ab_reg_max.smt2	bothmax	unsat	0	410	5	ufbv-online-cdclt	dl-online	345	376	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_krebs.1.prop1_ab_reg_max.smt2	base	unsat	0	512	5	ufbv-online-cdclt	dl-online	356	381	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_krebs.1.prop1_ab_reg_max.smt2	a4096	unsat	0	411	5	ufbv-online-cdclt	dl-online	346	371	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_krebs.1.prop1_ab_reg_max.smt2	a4096n32768	unsat	0	511	5	ufbv-online-cdclt	dl-online	357	386	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lamport.6.prop1_ab_cti_max.smt2	base	unknown	0	5118	14	none	dl-online	4906	5026	give-up kind=ResourceLimit detail=online UFBV has 1375 semantic atoms, exceeding the cap of 1024	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lamport.6.prop1_ab_cti_max.smt2	a4096	sat	0	14326	5	ufbv-online-cdclt	ufbv-online-cdclt	8766	14234	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lamport.6.prop1_ab_cti_max.smt2	a4096n32768	sat	0	12526	5	ufbv-online-cdclt	ufbv-online-cdclt	8745	12404	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lamport.6.prop1_ab_cti_max.smt2	bothmid	sat	0	13428	5	ufbv-online-cdclt	ufbv-online-cdclt	8614	13277	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lamport.6.prop1_ab_cti_max.smt2	bothmax	sat	0	13233	5	ufbv-online-cdclt	ufbv-online-cdclt	8341	13062	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lann.1.prop1_ab_reg_max.smt2	a4096n32768	sat	0	2616	5	ufbv-online-cdclt	dl-online	2312	2457	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lann.1.prop1_ab_reg_max.smt2	bothmid	sat	0	2214	5	ufbv-online-cdclt	dl-online	1952	2091	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lann.1.prop1_ab_reg_max.smt2	bothmax	sat	0	1915	5	ufbv-online-cdclt	dl-online	1705	1816	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lann.1.prop1_ab_reg_max.smt2	base	sat	0	1513	5	ufbv-online-cdclt	dl-online	1311	1419	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lann.1.prop1_ab_reg_max.smt2	a4096	sat	0	1614	5	ufbv-online-cdclt	dl-online	1417	1546	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_leader_election.4.prop1_ab_reg_max.smt2	bothmax	unknown	0	24430	14	none	ufbv-online-cdclt	19391	24326	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] online UFBV canonical CdclT search exhausted its budget	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_leader_election.4.prop1_ab_reg_max.smt2	base	unknown	0	5019	14	none	dl-online	4622	4891	give-up kind=NodeBudget detail=online UFBV input has 23184 DAG nodes, exceeding the admission cap of 16384	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_leader_election.4.prop1_ab_reg_max.smt2	a4096	unknown	0	5918	14	none	dl-online	5436	5733	give-up kind=NodeBudget detail=online UFBV input has 23184 DAG nodes, exceeding the admission cap of 16384	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_leader_election.4.prop1_ab_reg_max.smt2	a4096n32768	unknown	0	5517	14	none	dl-online	5103	5408	give-up kind=ResourceLimit detail=online UFBV has 5801 semantic atoms, exceeding the cap of 4096	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_leader_election.4.prop1_ab_reg_max.smt2	bothmid	unknown	0	5518	14	none	dl-online	4945	5297	give-up kind=ResourceLimit detail=online UFBV has 5801 semantic atoms, exceeding the cap of 4096	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_leader_filters.6.prop1_ab_cti_max.smt2	a4096	sat	0	14130	5	ufbv-online-cdclt	ufbv-online-cdclt	9475	13992	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_leader_filters.6.prop1_ab_cti_max.smt2	a4096n32768	sat	0	7418	5	ufbv-online-cdclt	ufbv-online-cdclt	5545	7295	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_leader_filters.6.prop1_ab_cti_max.smt2	bothmid	sat	0	10824	5	ufbv-online-cdclt	ufbv-online-cdclt	9034	10694	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_leader_filters.6.prop1_ab_cti_max.smt2	bothmax	sat	0	10119	5	ufbv-online-cdclt	ufbv-online-cdclt	6816	10042	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_leader_filters.6.prop1_ab_cti_max.smt2	base	unknown	0	1909	14	none	dl-online	1787	1838	give-up kind=ResourceLimit detail=online UFBV has 1426 semantic atoms, exceeding the cap of 1024	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_loyd.1.prop1_ab_reg_max.smt2	bothmid	unsat	0	207	4	qf-bv	dl-online	158	167	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_loyd.1.prop1_ab_reg_max.smt2	bothmax	unsat	0	208	4	qf-bv	dl-online	138	145	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_loyd.1.prop1_ab_reg_max.smt2	base	unsat	0	207	4	qf-bv	dl-online	148	155	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_loyd.1.prop1_ab_reg_max.smt2	a4096	unsat	0	207	4	qf-bv	dl-online	156	166	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_loyd.1.prop1_ab_reg_max.smt2	a4096n32768	unsat	0	208	4	qf-bv	dl-online	153	160	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_mcs.2.prop1_ab_cti_max.smt2	base	sat	0	2410	5	ufbv-online-cdclt	dl-online	1526	2293	none	no
